"","yearweek","q3","q1","q2","survey_date","total_attacks","attacks_located_IL","attacks_located_yesha","attacks_target_civilian","attacks_target_security_forces","total_killed","killed_located_IL","killed_located_yesha","killed_target_civilian","killed_target_security_forces","intifada","temperature","mean(humidity)","FO_total_attacks","FO_attacks_located_IL","FO_attacks_located_yesha","FO_attacks_target_civilian","FO_attacks_target_security_forces","FO_total_killed","FO_killed_located_IL","FO_killed_located_yesha","FO_killed_target_civilian","FO_killed_target_security_forces"
"1006","2013-W09",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.62857143,53.28571429,0,0,0,0,0,0,0,0,0,0
"1007","2013-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.05357143,56.67857143,0,0,0,0,0,0,0,0,0,0
"1008","2013-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.41607143,61.41071429,0,0,0,0,0,0,0,0,0,0
"1009","2013-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.39821429,62.41071429,0,0,0,0,0,0,0,0,0,0
"1010","2013-W13",1.984282908,NA,NA,"31/03/2013",0,0,0,0,0,0,0,0,0,0,"0",19.9625,63.73214286,0,0,0,0,0,0,0,0,0,0
"1011","2013-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.21428571,63.53571429,0,0,0,0,0,0,0,0,0,0
"1012","2013-W15",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.29464286,71.375,0,0,0,0,0,0,0,0,0,0
"1013","2013-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.42678571,57.69642857,0,0,0,0,0,0,0,0,0,0
"1014","2013-W17",1.834331337,NA,NA,"30/04/2013",1,0,1,1,0,1,0,1,1,0,"0",24.88928571,46.14285714,0,0,0,0,0,0,0,0,0,0
"1015","2013-W18",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.53392857,73.16071429,0,0,0,0,0,0,0,0,0,0
"1016","2013-W19",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.74821429,66.10714286,0,0,0,0,0,0,0,0,0,0
"1017","2013-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.99285714,67.05357143,0,0,0,0,0,0,0,0,0,0
"1018","2013-W21",1.994129159,NA,NA,"30/05/2013",0,0,0,0,0,0,0,0,0,0,"0",24.49464286,61.10714286,0,0,0,0,0,0,0,0,0,0
"1019","2013-W22",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.40714286,57.46428571,0,0,0,0,0,0,0,0,0,0
"1020","2013-W23",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.14821429,63.03571429,0,0,0,0,0,0,0,0,0,0
"1021","2013-W24",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.96428571,66.25,0,0,0,0,0,0,0,0,0,0
"1022","2013-W25",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.60357143,70.19642857,0,0,0,0,0,0,0,0,0,0
"1023","2013-W26",2.444174757,NA,NA,"03/07/2013",0,0,0,0,0,0,0,0,0,0,"0",26.44285714,63.33928571,0,0,0,0,0,0,0,0,0,0
"1024","2013-W27",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.85535714,65.71428571,0,0,0,0,0,0,0,0,0,0
"1025","2013-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.1625,68.80357143,0,0,0,0,0,0,0,0,0,0
"1026","2013-W29",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.28928571,70.64285714,0,0,0,0,0,0,0,0,0,0
"1027","2013-W30",2.001992032,NA,NA,"30/07/2013",0,0,0,0,0,0,0,0,0,0,"0",27.54642857,70,0,0,0,0,0,0,0,0,0,0
"1028","2013-W31",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.77321429,70.42857143,0,0,0,0,0,0,0,0,0,0
"1029","2013-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.18392857,69.60714286,0,0,0,0,0,0,0,0,0,0
"1030","2013-W33",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.89821429,68.42857143,0,0,0,0,0,0,0,0,0,0
"1031","2013-W34",2.005964215,NA,NA,"28/08/2013",0,0,0,0,0,0,0,0,0,0,"0",27.77678571,68.71428571,0,0,0,0,0,0,0,0,0,0
"1032","2013-W35",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.33392857,63.26785714,0,0,0,0,0,0,0,0,0,0
"1033","2013-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.73214286,65.19642857,0,0,0,0,0,0,0,0,0,0
"1034","2013-W37",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",26.81071429,61.98214286,0,0,0,0,0,0,0,0,0,0
"1035","2013-W38",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",24.82142857,61.25,0,0,0,0,0,0,0,0,0,0
"1036","2013-W39",2.093625498,NA,NA,"01/10/2013",0,0,0,0,0,0,0,0,0,0,"0",24.39464286,60.39285714,0,0,0,0,0,0,0,0,0,0
"1037","2013-W40",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",22.22857143,45.76785714,0,0,0,0,0,0,0,0,0,0
"1038","2013-W41",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.1375,68.375,0,0,0,0,0,0,0,0,0,0
"1039","2013-W42",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.20178571,57.28571429,0,0,0,0,0,0,0,0,0,0
"1040","2013-W43",2.066,NA,NA,"29/10/2013",0,0,0,0,0,0,0,0,0,0,"0",21.15535714,58.71428571,0,0,0,0,0,0,0,0,0,0
"1041","2013-W44",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.21964286,60.44642857,0,0,0,0,0,0,0,0,0,0
"1042","2013-W45",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",20.65357143,64.85714286,0,0,0,0,0,0,0,0,0,0
"1043","2013-W46",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.30178571,67.21428571,0,0,0,0,0,0,0,0,0,0
"1044","2013-W47",2.004,NA,NA,"28/11/2013",0,0,0,0,0,0,0,0,0,0,"0",21.02321429,55.08928571,0,0,0,0,0,0,0,0,0,0
"1045","2013-W48",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.56607143,63.08928571,0,0,0,0,0,0,0,0,0,0
"1046","2013-W49",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.73928571,78.92857143,0,0,0,0,0,0,0,0,0,0
"1047","2013-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",9.996428571,68.51785714,0,0,0,0,0,0,0,0,0,0
"1048","2013-W51",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",13.89464286,49.46428571,0,0,0,0,0,0,0,0,0,0
"1049","2013-W52",2.083499006,NA,NA,"31/12/2013",0,0,0,0,0,0,0,0,0,0,"0",12.525,75.25,0,0,0,0,0,0,0,0,0,0
"1050","2014-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.425,77.34375,0,0,0,0,0,0,0,0,0,0
"1051","2014-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.74285714,64.625,0,0,0,0,0,0,0,0,0,0
"1052","2014-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.36964286,74.875,0,0,0,0,0,0,0,0,0,0
"1053","2014-W03",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.68035714,75.66071429,0,0,0,0,0,0,0,0,0,0
"1054","2014-W04",1.98816568,NA,NA,"29/01/2014",0,0,0,0,0,0,0,0,0,0,"0",14.76607143,67.07142857,0,0,0,0,0,0,0,0,0,0
"1055","2014-W05",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.16428571,55.05357143,0,0,0,0,0,0,0,0,0,0
"1056","2014-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.18214286,61.75,0,0,0,0,0,0,0,0,0,0
"1057","2014-W07",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.33571429,69.07142857,0,0,0,0,0,0,0,0,0,0
"1058","2014-W08",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.2875,72.16071429,0,0,0,0,0,0,0,0,0,0
"1059","2014-W09",2,NA,NA,"04/03/2014",0,0,0,0,0,0,0,0,0,0,"0",18.95357143,57.53571429,0,0,0,0,0,0,0,0,0,0
"1060","2014-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.31607143,76.80357143,0,0,0,0,0,0,0,0,0,0
"1061","2014-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",16.98571429,73.875,0,0,0,0,0,0,0,0,0,0
"1062","2014-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.83928571,72.07142857,0,0,0,0,0,0,0,0,0,0
"1063","2014-W13",2.128,NA,NA,"31/03/2014",0,0,0,0,0,0,0,0,0,0,"0",16.82857143,61.76785714,0,0,0,0,0,0,0,0,0,0
"1064","2014-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.8875,63.91071429,0,0,0,0,0,0,0,0,0,0
"1065","2014-W15",NA,NA,NA,NA,1,0,1,1,0,2,0,2,2,0,"0",21.63214286,53.14285714,0,0,0,0,0,0,0,0,0,0
"1066","2014-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.56428571,64.89285714,0,0,0,0,0,0,0,0,0,0
"1067","2014-W17",2.078,NA,NA,"29/04/2014",0,0,0,0,0,0,0,0,0,0,"0",21.55892857,59.80357143,0,0,0,0,0,0,0,0,0,0
"1068","2014-W18",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.78035714,55.58928571,0,0,0,0,0,0,0,0,0,0
"1069","2014-W19",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.08214286,65.14285714,0,0,0,0,0,0,0,0,0,0
"1070","2014-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.3375,64.41071429,0,0,0,0,0,0,0,0,0,0
"1071","2014-W21",1.893069307,NA,NA,"29/05/2014",0,0,0,0,0,0,0,0,0,0,"0",24.44464286,60.57142857,0,0,0,0,0,0,0,0,0,0
"1072","2014-W22",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.85090909,56.14545455,0,0,0,0,0,0,0,0,0,0
"1073","2014-W23",NA,NA,NA,NA,1,0,1,1,0,3,0,3,3,0,"0",24.09107143,67.66071429,0,0,0,0,0,0,0,0,0,0
"1074","2014-W24",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.21071429,62.42857143,0,0,0,0,0,0,0,0,0,0
"1075","2014-W25",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.1375,66.55357143,0,0,0,0,0,0,0,0,0,0
"1076","2014-W26",2.023904382,NA,NA,"30/06/2014",0,0,0,0,0,0,0,0,0,0,"0",27.15,68.875,0,0,0,0,0,0,0,0,0,0
"1077","2014-W27",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.12321429,66.96428571,0,0,0,0,0,0,0,0,0,0
"1078","2014-W28",NA,NA,NA,NA,4,3,1,2,2,6,4,2,2,4,"0",27.18928571,62.5,0,0,0,0,0,0,0,0,0,0
"1079","2014-W29",2.24537037,NA,NA,"23/07/2014",13,2,11,0,13,36,5,31,0,36,"0",27.20892857,67.03571429,0,0,0,0,0,0,0,0,0,0
"1080","2014-W30",NA,NA,NA,NA,6,3,3,0,6,21,14,7,0,21,"0",27.42678571,68.375,0,0,0,0,0,0,0,0,0,0
"1081","2014-W31",NA,NA,NA,NA,1,1,0,1,0,1,1,0,1,0,"0",27.93928571,65.78571429,0,0,0,0,0,0,0,0,0,0
"1082","2014-W32",1.3,NA,NA,"12/08/2014",0,0,0,0,0,0,0,0,0,0,"0",27.99285714,69.10714286,0,0,0,0,0,0,0,0,0,0
"1083","2014-W33",NA,NA,NA,NA,2,2,0,2,0,2,2,0,2,0,"0",28.11964286,67.19642857,0,0,0,0,0,0,0,0,0,0
"1084","2014-W34",NA,NA,NA,NA,1,1,0,1,0,2,2,0,2,0,"0",28.09285714,70.33928571,0,0,0,0,0,0,0,0,0,0
"1085","2014-W35",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.8125,63.80357143,0,0,0,0,0,0,0,0,0,0
"1086","2014-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.03928571,61.98214286,0,0,0,0,0,0,0,0,0,0
"1087","2014-W37",2.142034549,NA,NA,"18/09/2014",0,0,0,0,0,0,0,0,0,0,"0",27.0625,60.5,0,0,0,0,0,0,0,0,0,0
"1088","2014-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.40357143,62.58928571,0,0,0,0,0,0,0,0,0,0
"1089","2014-W39",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.45357143,62.625,0,0,0,0,0,0,0,0,0,0
"1090","2014-W40",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.975,68.67857143,0,0,0,0,0,0,0,0,0,0
"1091","2014-W41",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.02678571,66.82142857,0,0,0,0,0,0,0,0,0,0
"1092","2014-W42",NA,NA,NA,NA,1,0,1,1,0,2,0,2,2,0,"0",21.18392857,62.26785714,0,0,0,0,0,0,0,0,0,0
"1093","2014-W43",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.47678571,67.51785714,0,0,0,0,0,0,0,0,0,0
"1094","2014-W44",2.001988072,NA,NA,"05/11/2014",1,1,0,1,0,4,4,0,4,0,"0",20.27678571,55.76785714,0,0,0,0,0,0,0,0,0,0
"1095","2014-W45",NA,NA,NA,NA,2,1,1,2,0,2,1,1,2,0,"0",19.18392857,67.85714286,0,0,0,0,0,0,0,0,0,0
"1096","2014-W46",NA,NA,NA,NA,1,1,0,1,0,6,6,0,6,0,"0",19.10714286,67.80357143,0,0,0,0,0,0,0,0,0,0
"1097","2014-W47",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.175,80.73214286,0,0,0,0,0,0,0,0,0,0
"1098","2014-W48",2.079681275,NA,NA,"03/12/2014",0,0,0,0,0,0,0,0,0,0,"0",17.49285714,75.19642857,0,0,0,0,0,0,0,0,0,0
"1099","2014-W49",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.66785714,70.71428571,0,0,0,0,0,0,0,0,0,0
"1100","2014-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.01785714,77.44642857,0,0,0,0,0,0,0,0,0,0
"1101","2014-W51",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.30714286,76.53571429,0,0,0,0,0,0,0,0,0,0
"1102","2014-W52",1.908183633,NA,NA,"31/12/2014",0,0,0,0,0,0,0,0,0,0,"0",13.49375,72.1875,0,0,0,0,0,0,0,0,0,0
"1103","2015-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.2625,69.95833333,0,0,0,0,0,0,0,0,0,0
"1104","2015-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.49642857,71.39285714,0,0,0,0,0,0,0,0,0,0
"1105","2015-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",10.43035714,78.82142857,0,0,0,0,0,0,0,0,0,0
"1106","2015-W03",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.82857143,72.41071429,0,0,0,0,0,0,0,0,0,0
"1107","2015-W04",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.47857143,71.08928571,0,0,0,0,0,0,0,0,0,0
"1108","2015-W05",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.19272727,70.14545455,0,0,0,0,0,0,0,0,0,0
"1109","2015-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.99107143,62.05357143,0,0,0,0,0,0,0,0,0,0
"1110","2015-W07",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",11.57857143,73.58928571,0,0,0,0,0,0,0,0,0,0
"1111","2015-W08",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.95714286,62.96428571,0,0,0,0,0,0,0,0,0,0
"1112","2015-W09",1.928143713,NA,NA,"03/03/2015",0,0,0,0,0,0,0,0,0,0,"0",16.83214286,62.96428571,0,0,0,0,0,0,0,0,0,0
"1113","2015-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.67678571,69.64285714,0,0,0,0,0,0,0,0,0,0
"1114","2015-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",15.22857143,66.44642857,0,0,0,0,0,0,0,0,0,0
"1115","2015-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.03214286,52.57142857,0,0,0,0,0,0,0,0,0,0
"1116","2015-W13",1.984063745,NA,NA,"30/03/2015",0,0,0,0,0,0,0,0,0,0,"0",18.03035714,67.53571429,0,0,0,0,0,0,0,0,0,0
"1117","2015-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.28571429,61.53571429,0,0,0,0,0,0,0,0,0,0
"1118","2015-W15",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",16.42142857,71.82142857,0,0,0,0,0,0,0,0,0,0
"1119","2015-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",18.25357143,58.14285714,0,0,0,0,0,0,0,0,0,0
"1120","2015-W17",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",20.57857143,64,0,0,0,0,0,0,0,0,0,0
"1121","2015-W18",2.019685039,NA,NA,"05/05/2015",0,0,0,0,0,0,0,0,0,0,"0",20.99107143,64.48214286,0,0,0,0,0,0,0,0,0,0
"1122","2015-W19",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.53571429,64.71428571,0,0,0,0,0,0,0,0,0,0
"1123","2015-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.14285714,54.41071429,0,0,0,0,0,0,0,0,0,0
"1124","2015-W21",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.18214286,50.46428571,0,0,0,0,0,0,0,0,0,0
"1125","2015-W22",2.02745098,NA,NA,"04/06/2015",0,0,0,0,0,0,0,0,0,0,"0",22.76964286,64.23214286,0,0,0,0,0,0,0,0,0,0
"1126","2015-W23",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.68035714,63.89285714,0,0,0,0,0,0,0,0,0,0
"1127","2015-W24",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",25.15,66.55357143,0,0,0,0,0,0,0,0,0,0
"1128","2015-W25",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.29464286,60.69642857,0,0,0,0,0,0,0,0,0,0
"1129","2015-W26",2.126459144,NA,NA,"01/07/2015",1,0,1,1,0,1,0,1,1,0,"0",25.4125,65.69642857,0,0,0,0,0,0,0,0,0,0
"1130","2015-W27",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",25.65535714,67.58928571,0,0,0,0,0,0,0,0,0,0
"1131","2015-W28",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",26.77857143,70.10714286,0,0,0,0,0,0,0,0,0,0
"1132","2015-W29",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.62142857,68.73214286,0,0,0,0,0,0,0,0,0,0
"1133","2015-W30",2.112621359,NA,NA,"30/07/2015",0,0,0,0,0,0,0,0,0,0,"0",27.97678571,67.51785714,0,0,0,0,0,0,0,0,0,0
"1134","2015-W31",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",30.18035714,66,0,0,0,0,0,0,0,0,0,0
"1135","2015-W32",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",29.03214286,67.44642857,0,0,0,0,0,0,0,0,0,0
"1136","2015-W33",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",29.64464286,65.92857143,0,0,0,0,0,0,0,0,0,0
"1137","2015-W34",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",28.58571429,64.14285714,0,0,0,0,0,0,0,0,0,0
"1138","2015-W35",2.005882353,NA,NA,"31/08/2015",0,0,0,0,0,0,0,0,0,0,"0",28.48928571,66.33928571,0,0,0,0,0,0,0,0,0,0
"1139","2015-W36",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",29.68392857,71.42857143,0,0,0,0,0,0,0,0,0,0
"1140","2015-W37",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",28.22857143,67.71428571,0,0,0,0,0,0,0,0,0,0
"1141","2015-W38",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",27.79107143,55.08928571,0,0,0,0,0,0,0,0,0,0
"1142","2015-W39",NA,NA,NA,NA,2,0,2,2,0,5,0,5,5,0,"0",26.7,67.01785714,0,0,0,0,0,0,0,0,0,0
"1143","2015-W40",2.100196464,NA,NA,"08/10/2015",0,0,0,0,0,0,0,0,0,0,"0",25.11071429,70.07142857,0,0,0,0,0,0,0,0,0,0
"1144","2015-W41",NA,NA,NA,NA,2,1,1,2,0,4,1,3,4,0,"0",25.25714286,69.91071429,1,0,1,0,1,0,0,0,0,0
"1145","2015-W42",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",25.0875,66.5,0,0,0,0,0,0,0,0,0,0
"1146","2015-W43",2.044921875,NA,NA,"29/10/2015",0,0,0,0,0,0,0,0,0,0,"0",20.62678571,78.05357143,0,0,0,0,0,0,0,0,0,0
"1147","2015-W44",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",21.92857143,64,0,0,0,0,0,0,0,0,0,0
"1148","2015-W45",NA,NA,NA,NA,1,0,1,1,0,2,0,2,2,0,"0",19.21785714,68.48214286,0,0,0,0,0,0,0,0,0,0
"1149","2015-W46",NA,NA,NA,NA,2,1,1,2,0,3,2,1,3,0,"0",19.42678571,70.14285714,0,0,0,0,0,0,0,0,0,0
"1150","2015-W47",NA,NA,NA,NA,2,0,2,2,0,2,0,2,2,0,"0",18.98214286,58.46428571,0,0,0,0,0,0,0,0,0,0
"1151","2015-W48",2.150943396,NA,NA,"01/12/2015",0,0,0,0,0,0,0,0,0,0,"0",15.31071429,67.30357143,0,0,0,0,0,0,0,0,0,0
"1152","2015-W49",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",12.15178571,67.75,0,0,0,0,0,0,0,0,0,0
"1153","2015-W50",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.65892857,81.89285714,0,0,0,0,0,0,0,0,0,0
"1154","2015-W51",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",12.78392857,71.21428571,0,0,0,0,0,0,0,0,0,0
"1155","2015-W52",2.052,NA,NA,"29/12/2015",0,0,0,0,0,0,0,0,0,0,"0",15.375,62.05,0,0,0,0,0,0,0,0,0,0
"1156","2015-W52",2.059760956,NA,NA,"30/12/2015",0,0,0,0,0,0,0,0,0,0,"0",15.375,62.05,0,0,0,0,0,0,0,0,0,0
"1157","2016-W00",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",11.1375,71.1875,0,0,0,0,0,0,0,0,0,0
"1158","2016-W01",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.47678571,68.51785714,0,0,0,0,0,0,0,0,0,0
"1159","2016-W02",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",13.14642857,78.07142857,0,0,0,0,0,0,0,0,0,0
"1160","2016-W03",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",12.79285714,73.17857143,0,0,0,0,0,0,0,0,0,0
"1161","2016-W04",2.17,NA,NA,"28/01/2016",1,0,1,1,0,1,0,1,1,0,"0",8.5375,75.71428571,0,0,0,0,0,0,0,0,0,0
"1162","2016-W05",NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,"0",12.79821429,71.55357143,0,0,0,0,0,0,0,0,0,0
"1163","2016-W06",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",12.875,77.01785714,0,0,0,0,0,0,0,0,0,0
"1164","2016-W07",NA,NA,NA,NA,1,0,1,1,0,1,0,1,1,0,"0",18.10178571,63.80357143,0,0,0,0,0,0,0,0,0,0
"1165","2016-W08",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",14.87142857,80.76785714,0,0,0,0,0,0,0,0,0,0
"1166","2016-W09",2.169660679,NA,NA,"01/03/2016",0,0,0,0,0,0,0,0,0,0,"0",18.60892857,61.28571429,0,0,0,0,0,0,0,0,0,0
"1167","2016-W10",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.34107143,66.91071429,0,0,0,0,0,0,0,0,0,0
"1168","2016-W11",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",17.43392857,63.91071429,0,0,0,0,0,0,0,0,0,0
"1169","2016-W12",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.15357143,54.375,0,0,0,0,0,0,0,0,0,0
"1170","2016-W13",2.138,NA,NA,"30/03/2016",0,0,0,0,0,0,0,0,0,0,"0",17.26964286,58.82142857,0,0,0,0,0,0,0,0,0,0
"1171","2016-W14",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",21.05535714,59.23214286,0,0,0,0,0,0,0,0,0,0
"1172","2016-W15",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",19.39107143,69.23214286,0,0,0,0,0,0,0,0,0,0
"1173","2016-W16",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.05535714,58.5,1,1,0,1,0,0,0,0,0,0
"1174","2016-W17",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.78214286,54.58928571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2016-W18",2.092,NA,NA,"03/05/2016",0,0,0,0,0,0,0,0,0,0,"0",22.24464286,58.69642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2016-W19",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",22.25892857,58.94642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2016-W20",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",24.67678571,55.44642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2016-W21",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",23.30178571,58.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2016-W22",2.13,NA,NA,"01/06/2016",0,0,0,0,0,0,0,0,0,0,"0",25.10714286,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2016-W23",NA,NA,NA,NA,1,1,0,1,0,3,3,0,3,0,"0",25.27142857,55.96428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
