"negot3","negot4","date1","survey_year"
1,3,199,2010
4,4,199,2010
2,3,199,2010
2,4,199,2010
2,2,199,2010
4,4,199,2010
4,4,199,2010
3,4,199,2010
3,3,199,2010
2,3,199,2010
2,2,199,2010
1,4,199,2010
2,3,199,2010
1,3,199,2010
2,2,199,2010
1,2,199,2010
3,4,199,2010
2,3,199,2010
4,4,199,2010
1,2,199,2010
2,4,199,2010
1,1,199,2010
3,4,199,2010
1,1,199,2010
2,3,199,2010
1,3,199,2010
1,2,199,2010
4,4,199,2010
1,2,199,2010
1,2,199,2010
4,4,199,2010
2,3,199,2010
1,1,199,2010
1,2,199,2010
1,NA,199,2010
4,4,199,2010
1,2,199,2010
2,3,199,2010
2,2,199,2010
3,4,199,2010
2,4,199,2010
4,4,199,2010
2,2,199,2010
1,3,199,2010
2,4,199,2010
1,2,199,2010
1,2,199,2010
1,1,199,2010
2,3,199,2010
3,3,199,2010
2,4,199,2010
3,4,199,2010
2,3,199,2010
1,3,199,2010
3,4,199,2010
1,2,199,2010
1,3,199,2010
4,4,199,2010
1,2,199,2010
2,2,199,2010
2,4,199,2010
2,4,199,2010
3,4,199,2010
2,4,199,2010
2,3,199,2010
1,2,199,2010
2,4,199,2010
3,3,199,2010
2,3,199,2010
2,2,199,2010
4,4,199,2010
1,4,199,2010
2,3,199,2010
2,4,199,2010
1,3,199,2010
1,4,199,2010
2,4,199,2010
2,2,199,2010
2,2,199,2010
4,4,199,2010
2,3,199,2010
1,4,199,2010
4,4,199,2010
2,4,199,2010
2,3,199,2010
1,2,199,2010
3,3,199,2010
2,2,199,2010
3,4,199,2010
2,2,199,2010
2,3,199,2010
2,2,199,2010
1,3,199,2010
2,3,199,2010
2,1,199,2010
1,2,199,2010
2,3,199,2010
2,4,199,2010
2,4,199,2010
1,3,199,2010
4,4,199,2010
1,2,199,2010
2,3,199,2010
2,3,199,2010
1,1,199,2010
1,2,199,2010
3,4,199,2010
2,2,199,2010
4,4,199,2010
3,4,199,2010
1,2,199,2010
4,4,199,2010
2,3,199,2010
2,3,199,2010
1,3,199,2010
2,2,199,2010
2,2,199,2010
1,2,199,2010
4,4,199,2010
2,3,199,2010
2,4,199,2010
2,2,199,2010
1,2,199,2010
1,3,199,2010
4,4,199,2010
2,2,199,2010
1,3,199,2010
1,2,199,2010
1,2,199,2010
2,2,199,2010
2,3,199,2010
1,4,199,2010
2,4,199,2010
3,3,199,2010
4,4,199,2010
1,2,199,2010
2,3,199,2010
2,3,199,2010
1,2,199,2010
1,3,199,2010
2,2,199,2010
2,3,199,2010
3,3,199,2010
2,3,199,2010
1,4,199,2010
1,4,199,2010
2,2,199,2010
1,3,199,2010
3,4,199,2010
3,4,199,2010
2,3,199,2010
2,4,199,2010
1,4,199,2010
4,4,199,2010
2,3,199,2010
2,3,199,2010
2,2,199,2010
1,2,199,2010
2,3,199,2010
4,4,199,2010
2,2,199,2010
2,3,199,2010
2,2,199,2010
1,2,199,2010
2,2,199,2010
2,1,199,2010
2,3,199,2010
1,4,199,2010
3,4,199,2010
1,4,199,2010
2,3,199,2010
1,2,199,2010
1,2,199,2010
2,2,199,2010
1,2,199,2010
1,2,199,2010
4,4,199,2010
2,2,199,2010
2,3,199,2010
4,4,199,2010
3,3,199,2010
3,4,199,2010
4,4,199,2010
1,3,199,2010
1,4,199,2010
1,3,199,2010
2,3,199,2010
4,4,199,2010
1,2,199,2010
2,3,199,2010
4,4,199,2010
2,2,199,2010
3,4,199,2010
1,1,199,2010
1,2,199,2010
4,2,199,2010
1,2,199,2010
1,3,199,2010
4,4,199,2010
2,4,199,2010
2,3,199,2010
2,4,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
3,4,199,2010
3,4,199,2010
3,4,199,2010
2,4,199,2010
2,3,199,2010
2,NA,199,2010
3,4,199,2010
2,3,199,2010
2,4,199,2010
2,4,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
2,3,199,2010
3,4,199,2010
2,2,199,2010
2,4,199,2010
2,3,199,2010
2,3,199,2010
1,3,199,2010
2,3,199,2010
3,4,199,2010
3,4,199,2010
1,4,199,2010
2,4,199,2010
3,4,199,2010
2,3,199,2010
1,NA,199,2010
3,3,199,2010
3,3,199,2010
2,4,199,2010
3,3,199,2010
2,2,199,2010
2,4,199,2010
2,3,199,2010
2,4,199,2010
3,3,199,2010
3,4,199,2010
2,3,199,2010
2,4,199,2010
3,4,199,2010
2,4,199,2010
2,3,199,2010
2,3,199,2010
2,2,199,2010
2,3,199,2010
2,3,199,2010
4,4,199,2010
3,4,199,2010
4,4,199,2010
3,3,199,2010
2,3,199,2010
1,1,199,2010
4,4,199,2010
2,3,199,2010
3,3,199,2010
2,3,199,2010
3,3,199,2010
2,3,199,2010
4,4,199,2010
2,3,199,2010
2,4,199,2010
3,3,199,2010
2,4,199,2010
2,4,199,2010
2,4,199,2010
2,3,199,2010
2,3,199,2010
1,NA,200,2010
3,4,200,2010
1,4,200,2010
2,3,200,2010
3,4,200,2010
1,4,200,2010
1,1,200,2010
1,3,200,2010
2,2,200,2010
1,2,200,2010
4,4,200,2010
2,3,200,2010
1,4,200,2010
1,1,200,2010
2,4,200,2010
2,3,200,2010
1,2,200,2010
1,4,200,2010
1,3,200,2010
2,2,200,2010
1,2,200,2010
2,3,200,2010
1,2,200,2010
1,1,200,2010
2,4,200,2010
2,4,200,2010
1,2,200,2010
1,2,200,2010
2,2,200,2010
2,4,200,2010
3,3,200,2010
3,4,200,2010
2,4,200,2010
3,4,200,2010
1,3,200,2010
2,4,200,2010
3,4,200,2010
3,4,200,2010
2,2,200,2010
1,2,200,2010
1,3,200,2010
2,4,200,2010
1,2,200,2010
1,2,200,2010
1,NA,200,2010
1,1,200,2010
3,3,200,2010
2,3,200,2010
2,3,200,2010
1,2,200,2010
3,4,200,2010
1,4,200,2010
2,4,200,2010
2,3,200,2010
2,1,200,2010
2,3,200,2010
2,3,200,2010
1,2,200,2010
1,2,200,2010
1,2,200,2010
1,3,200,2010
3,4,200,2010
1,3,200,2010
2,4,200,2010
1,2,200,2010
1,2,200,2010
2,3,200,2010
3,3,200,2010
1,3,200,2010
4,4,200,2010
1,4,200,2010
2,1,200,2010
1,1,200,2010
1,2,200,2010
2,2,200,2010
4,4,200,2010
2,3,200,2010
1,3,200,2010
1,2,200,2010
1,2,200,2010
1,3,200,2010
2,3,200,2010
3,4,200,2010
1,2,200,2010
2,3,200,2010
2,3,200,2010
3,2,200,2010
1,1,200,2010
1,3,200,2010
1,2,200,2010
2,2,200,2010
3,4,200,2010
1,3,200,2010
1,1,200,2010
2,3,200,2010
1,3,200,2010
1,4,200,2010
3,4,200,2010
1,4,200,2010
2,3,200,2010
1,2,200,2010
1,2,200,2010
2,3,200,2010
1,3,200,2010
2,2,200,2010
2,2,200,2010
3,4,200,2010
1,4,200,2010
2,NA,200,2010
1,2,200,2010
1,3,200,2010
2,3,200,2010
1,2,200,2010
1,2,200,2010
2,4,200,2010
2,3,200,2010
3,3,200,2010
1,4,200,2010
2,3,200,2010
2,2,200,2010
2,2,200,2010
2,2,200,2010
2,4,200,2010
2,4,200,2010
1,2,200,2010
1,2,200,2010
1,2,200,2010
4,4,200,2010
2,2,200,2010
1,3,200,2010
2,3,200,2010
4,4,200,2010
4,4,200,2010
4,4,200,2010
3,4,200,2010
4,4,200,2010
3,4,200,2010
2,4,200,2010
2,3,200,2010
1,2,200,2010
3,3,200,2010
1,1,200,2010
1,4,200,2010
4,4,200,2010
2,4,200,2010
2,3,200,2010
4,4,200,2010
2,3,200,2010
2,3,200,2010
1,3,200,2010
1,2,200,2010
2,4,200,2010
2,4,200,2010
2,4,200,2010
4,4,200,2010
2,3,200,2010
3,3,200,2010
2,4,200,2010
2,3,200,2010
2,3,200,2010
2,2,200,2010
3,4,200,2010
2,2,200,2010
2,3,200,2010
2,1,200,2010
2,2,200,2010
1,4,200,2010
2,4,200,2010
3,3,200,2010
1,2,200,2010
4,4,200,2010
1,NA,200,2010
1,3,200,2010
1,2,200,2010
1,2,200,2010
2,3,200,2010
4,4,200,2010
4,2,200,2010
4,4,200,2010
1,4,200,2010
1,2,200,2010
2,2,200,2010
2,4,200,2010
3,4,200,2010
2,3,200,2010
2,2,200,2010
1,2,200,2010
2,4,200,2010
1,3,200,2010
2,3,200,2010
4,4,200,2010
2,2,200,2010
2,4,200,2010
1,2,200,2010
2,2,200,2010
2,2,200,2010
2,3,200,2010
4,4,200,2010
3,4,200,2010
1,2,200,2010
3,4,200,2010
2,3,200,2010
2,1,200,2010
2,4,200,2010
2,3,200,2010
2,3,200,2010
4,4,200,2010
3,3,200,2010
2,2,200,2010
4,4,200,2010
3,4,200,2010
2,3,200,2010
4,4,200,2010
1,4,200,2010
1,2,200,2010
2,4,200,2010
1,2,200,2010
2,3,200,2010
1,1,200,2010
2,2,200,2010
1,2,200,2010
2,2,200,2010
1,2,200,2010
2,4,200,2010
2,2,200,2010
1,2,200,2010
4,4,200,2010
3,3,200,2010
1,1,200,2010
2,4,200,2010
1,3,200,2010
2,2,200,2010
2,4,200,2010
1,1,200,2010
1,3,200,2010
2,2,200,2010
2,2,200,2010
2,3,200,2010
2,4,200,2010
2,3,200,2010
1,3,200,2010
4,4,200,2010
1,2,200,2010
2,3,200,2010
1,2,200,2010
2,3,200,2010
2,2,200,2010
1,1,200,2010
1,1,200,2010
1,4,200,2010
2,3,200,2010
2,4,200,2010
2,4,200,2010
1,3,200,2010
2,4,200,2010
1,1,200,2010
4,4,200,2010
2,2,200,2010
1,2,200,2010
4,4,200,2010
1,1,200,2010
3,4,200,2010
1,3,200,2010
2,3,200,2010
4,4,200,2010
2,3,200,2010
3,4,200,2010
1,2,200,2010
2,3,200,2010
4,4,200,2010
2,3,200,2010
1,3,200,2010
1,2,200,2010
1,1,200,2010
4,4,200,2010
2,4,200,2010
2,3,200,2010
1,2,200,2010
4,4,200,2010
1,1,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
1,4,200,2010
2,3,200,2010
4,4,200,2010
1,2,200,2010
1,2,200,2010
1,2,200,2010
4,4,200,2010
2,3,200,2010
1,3,200,2010
3,3,200,2010
1,2,200,2010
1,2,200,2010
1,2,200,2010
4,4,200,2010
1,3,200,2010
1,4,200,2010
3,3,200,2010
1,2,200,2010
1,4,200,2010
3,4,200,2010
4,4,200,2010
1,1,200,2010
2,3,200,2010
1,4,200,2010
1,3,200,2010
4,4,200,2010
2,3,200,2010
2,3,200,2010
3,3,200,2010
1,4,200,2010
4,4,200,2010
4,4,200,2010
2,3,200,2010
2,4,200,2010
1,2,200,2010
1,2,200,2010
1,1,200,2010
1,2,200,2010
2,4,200,2010
2,2,200,2010
2,3,200,2010
2,2,200,2010
2,3,200,2010
2,4,200,2010
2,4,200,2010
1,3,200,2010
2,3,200,2010
1,3,200,2010
1,2,200,2010
2,2,200,2010
1,4,200,2010
1,4,200,2010
1,4,200,2010
1,3,200,2010
3,4,200,2010
1,3,200,2010
2,4,200,2010
2,4,200,2010
2,2,200,2010
2,4,200,2010
3,4,200,2010
4,4,200,2010
1,2,200,2010
1,3,200,2010
1,1,200,2010
1,2,200,2010
3,4,200,2010
1,1,200,2010
1,2,200,2010
1,2,200,2010
1,3,200,2010
1,2,200,2010
4,4,200,2010
2,2,200,2010
4,4,200,2010
1,4,200,2010
1,2,200,2010
1,3,200,2010
4,3,200,2010
3,4,200,2010
1,4,200,2010
1,2,200,2010
4,2,200,2010
2,2,200,2010
2,3,200,2010
1,2,200,2010
2,3,200,2010
2,2,200,2010
4,4,200,2010
1,1,200,2010
1,2,200,2010
1,4,200,2010
2,3,200,2010
1,3,200,2010
2,2,200,2010
4,4,200,2010
2,2,200,2010
1,1,200,2010
3,3,200,2010
1,3,200,2010
2,4,200,2010
1,3,200,2010
3,4,200,2010
3,4,200,2010
3,4,200,2010
2,3,200,2010
4,4,200,2010
3,3,200,2010
1,3,200,2010
1,2,200,2010
2,3,200,2010
2,4,200,2010
3,4,200,2010
2,3,200,2010
2,4,200,2010
3,3,200,2010
1,4,200,2010
4,3,200,2010
2,3,200,2010
1,1,200,2010
1,3,200,2010
2,4,200,2010
4,4,200,2010
2,3,200,2010
2,2,200,2010
3,4,200,2010
4,4,200,2010
3,3,200,2010
2,3,200,2010
2,NA,200,2010
2,4,200,2010
4,4,200,2010
3,4,200,2010
2,3,200,2010
1,4,200,2010
4,4,200,2010
1,2,200,2010
1,1,200,2010
1,2,200,2010
2,3,200,2010
3,3,200,2010
3,3,200,2010
2,3,200,2010
3,4,200,2010
3,4,200,2010
2,3,200,2010
2,4,200,2010
2,4,200,2010
2,3,200,2010
2,4,200,2010
2,3,200,2010
3,4,200,2010
3,4,200,2010
2,4,200,2010
2,4,200,2010
4,4,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,2,200,2010
1,4,200,2010
3,4,200,2010
2,4,200,2010
3,3,200,2010
2,3,200,2010
2,3,200,2010
3,3,200,2010
4,4,200,2010
3,3,200,2010
2,4,200,2010
2,4,200,2010
3,4,200,2010
2,NA,200,2010
2,3,200,2010
3,3,200,2010
2,3,200,2010
2,NA,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
3,3,200,2010
3,3,200,2010
3,3,200,2010
2,3,200,2010
2,3,200,2010
2,2,200,2010
2,2,200,2010
2,2,200,2010
3,4,200,2010
3,3,200,2010
3,3,200,2010
2,3,200,2010
1,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
2,3,200,2010
4,3,200,2010
2,2,200,2010
1,3,200,2010
2,3,200,2010
3,4,200,2010
2,3,200,2010
4,4,200,2010
2,3,200,2010
3,4,201,2011
4,4,201,2011
2,2,201,2011
4,4,201,2011
1,1,201,2011
1,1,201,2011
1,1,201,2011
1,NA,201,2011
1,2,201,2011
1,3,201,2011
1,2,201,2011
1,4,201,2011
2,2,201,2011
1,2,201,2011
1,1,201,2011
1,4,201,2011
1,2,201,2011
2,4,201,2011
1,4,201,2011
1,1,201,2011
1,3,201,2011
2,2,201,2011
1,4,201,2011
2,2,201,2011
1,1,201,2011
1,3,201,2011
1,3,201,2011
2,2,201,2011
1,2,201,2011
2,3,201,2011
4,2,201,2011
2,1,201,2011
1,2,201,2011
2,3,201,2011
2,2,201,2011
1,2,201,2011
2,3,201,2011
3,4,201,2011
3,4,201,2011
2,2,201,2011
2,4,201,2011
1,4,201,2011
1,4,201,2011
1,1,201,2011
1,3,201,2011
1,1,201,2011
1,2,201,2011
1,2,201,2011
1,3,201,2011
2,3,201,2011
1,3,201,2011
3,4,201,2011
1,4,201,2011
2,3,201,2011
3,3,201,2011
2,2,201,2011
1,2,201,2011
2,4,201,2011
2,2,201,2011
2,3,201,2011
2,2,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,2,201,2011
1,2,201,2011
1,3,201,2011
2,3,201,2011
1,2,201,2011
2,4,201,2011
2,4,201,2011
2,3,201,2011
1,3,201,2011
1,4,201,2011
4,4,201,2011
1,3,201,2011
1,3,201,2011
4,4,201,2011
1,2,201,2011
1,2,201,2011
1,4,201,2011
1,2,201,2011
1,2,201,2011
2,2,201,2011
2,3,201,2011
1,3,201,2011
2,3,201,2011
1,4,201,2011
2,3,201,2011
2,NA,201,2011
2,4,201,2011
2,4,201,2011
2,2,201,2011
1,2,201,2011
2,3,201,2011
1,1,201,2011
2,4,201,2011
1,4,201,2011
1,2,201,2011
1,2,201,2011
1,4,201,2011
2,2,201,2011
2,4,201,2011
1,NA,201,2011
1,1,201,2011
1,1,201,2011
1,4,201,2011
2,4,201,2011
1,3,201,2011
3,4,201,2011
2,1,201,2011
2,1,201,2011
2,2,201,2011
1,3,201,2011
1,2,201,2011
1,2,201,2011
1,2,201,2011
1,2,201,2011
2,3,201,2011
2,4,201,2011
2,3,201,2011
4,4,201,2011
3,4,201,2011
2,4,201,2011
1,2,201,2011
3,4,201,2011
1,4,201,2011
2,4,201,2011
1,2,201,2011
3,4,201,2011
2,3,201,2011
3,4,201,2011
2,4,201,2011
3,3,201,2011
2,3,201,2011
4,4,201,2011
2,4,201,2011
2,4,201,2011
1,3,201,2011
2,4,201,2011
1,2,201,2011
2,3,201,2011
3,4,201,2011
4,4,201,2011
2,3,201,2011
3,4,201,2011
2,3,201,2011
1,2,201,2011
2,3,201,2011
1,1,201,2011
3,3,201,2011
2,4,201,2011
3,4,201,2011
1,4,201,2011
3,4,201,2011
3,4,201,2011
4,4,201,2011
4,4,201,2011
4,4,201,2011
3,4,201,2011
4,4,201,2011
2,4,201,2011
2,4,201,2011
2,4,201,2011
4,4,201,2011
3,4,201,2011
3,4,201,2011
4,4,201,2011
1,2,201,2011
4,4,201,2011
3,3,201,2011
1,4,201,2011
4,4,201,2011
2,3,201,2011
2,4,201,2011
2,4,201,2011
2,3,201,2011
4,4,201,2011
3,4,201,2011
3,4,201,2011
3,4,201,2011
3,3,201,2011
4,4,201,2011
2,4,201,2011
2,4,201,2011
4,4,201,2011
2,4,201,2011
2,4,201,2011
4,3,201,2011
4,4,201,2011
4,4,201,2011
2,3,201,2011
2,1,201,2011
3,4,201,2011
3,4,201,2011
3,4,201,2011
4,4,201,2011
2,4,201,2011
4,4,201,2011
2,4,201,2011
3,4,201,2011
2,3,201,2011
1,3,201,2011
3,4,201,2011
1,2,201,2011
4,4,201,2011
1,2,201,2011
2,4,201,2011
2,4,201,2011
1,3,201,2011
1,4,201,2011
4,4,201,2011
1,3,201,2011
4,4,201,2011
2,3,201,2011
1,1,201,2011
1,1,201,2011
1,2,201,2011
1,2,201,2011
1,3,201,2011
2,2,201,2011
1,1,201,2011
2,3,201,2011
1,2,201,2011
2,2,201,2011
1,2,201,2011
1,2,201,2011
1,2,201,2011
1,2,201,2011
2,2,201,2011
1,1,201,2011
1,1,201,2011
1,2,201,2011
1,1,201,2011
1,2,201,2011
1,3,201,2011
2,4,201,2011
1,2,201,2011
2,3,201,2011
1,1,201,2011
1,2,201,2011
2,2,201,2011
2,3,201,2011
2,2,201,2011
1,1,201,2011
1,3,201,2011
1,2,201,2011
1,2,201,2011
1,1,201,2011
1,1,201,2011
1,1,201,2011
1,1,201,2011
1,1,201,2011
1,3,201,2011
1,2,201,2011
1,1,201,2011
2,2,201,2011
2,3,201,2011
1,3,201,2011
2,2,201,2011
1,3,201,2011
1,2,201,2011
1,2,201,2011
2,2,201,2011
1,1,201,2011
1,2,201,2011
1,2,201,2011
2,3,201,2011
2,4,201,2011
3,4,201,2011
1,2,201,2011
1,2,201,2011
2,3,201,2011
4,4,201,2011
1,3,201,2011
1,4,201,2011
1,3,201,2011
1,3,201,2011
1,3,201,2011
1,4,201,2011
1,2,201,2011
2,2,201,2011
1,3,201,2011
1,3,201,2011
1,4,201,2011
1,4,201,2011
1,2,201,2011
1,3,201,2011
1,2,201,2011
1,1,201,2011
2,1,201,2011
2,1,201,2011
2,3,201,2011
1,1,201,2011
1,2,201,2011
1,3,201,2011
2,3,201,2011
3,4,201,2011
2,3,201,2011
2,2,201,2011
1,2,201,2011
1,3,201,2011
2,3,201,2011
1,1,201,2011
2,3,201,2011
1,4,201,2011
2,4,201,2011
1,1,201,2011
1,2,201,2011
1,2,201,2011
2,2,201,2011
2,2,201,2011
1,4,201,2011
1,2,201,2011
1,2,201,2011
2,2,201,2011
2,2,201,2011
1,4,201,2011
2,4,201,2011
1,3,201,2011
2,4,201,2011
3,4,201,2011
2,3,201,2011
3,3,201,2011
1,3,201,2011
3,3,201,2011
1,2,201,2011
2,3,201,2011
3,4,201,2011
2,4,201,2011
2,4,201,2011
1,2,201,2011
1,2,201,2011
3,4,201,2011
1,2,201,2011
3,3,201,2011
1,4,201,2011
2,4,201,2011
1,2,201,2011
1,4,201,2011
3,3,201,2011
3,3,201,2011
2,2,201,2011
2,2,201,2011
2,3,201,2011
2,2,201,2011
4,4,201,2011
2,2,201,2011
1,1,201,2011
1,3,201,2011
4,4,201,2011
3,3,201,2011
1,2,201,2011
1,3,201,2011
3,4,201,2011
4,4,201,2011
2,3,201,2011
3,4,201,2011
2,3,201,2011
2,3,201,2011
4,4,201,2011
3,4,201,2011
2,3,201,2011
2,2,201,2011
2,2,201,2011
3,4,201,2011
3,4,201,2011
2,4,201,2011
3,4,201,2011
2,2,201,2011
3,4,201,2011
3,4,201,2011
2,3,201,2011
1,2,201,2011
2,3,201,2011
3,3,201,2011
4,4,201,2011
2,2,201,2011
1,2,201,2011
4,4,201,2011
2,2,201,2011
3,4,201,2011
3,4,201,2011
2,2,201,2011
4,4,201,2011
4,4,201,2011
1,4,201,2011
3,4,201,2011
4,4,201,2011
4,4,201,2011
2,4,201,2011
4,4,201,2011
2,3,201,2011
4,4,201,2011
3,3,201,2011
4,4,201,2011
2,3,201,2011
2,1,201,2011
2,4,201,2011
2,4,201,2011
1,3,201,2011
2,3,201,2011
1,1,201,2011
2,4,201,2011
4,4,201,2011
4,4,201,2011
3,3,201,2011
1,2,201,2011
2,3,201,2011
3,4,201,2011
3,3,201,2011
4,4,201,2011
1,1,201,2011
3,4,201,2011
2,4,201,2011
1,2,201,2011
4,4,201,2011
4,4,201,2011
2,4,201,2011
2,2,201,2011
1,4,201,2011
3,4,201,2011
4,4,201,2011
3,4,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
3,3,201,2011
3,4,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,4,201,2011
3,3,201,2011
2,3,201,2011
3,4,201,2011
3,3,201,2011
4,4,201,2011
3,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
3,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
4,3,201,2011
3,4,201,2011
4,4,201,2011
3,2,201,2011
2,3,201,2011
2,3,201,2011
3,3,201,2011
2,3,201,2011
4,4,201,2011
4,3,201,2011
2,3,201,2011
4,4,201,2011
2,3,201,2011
2,3,201,2011
2,2,201,2011
2,3,201,2011
3,3,201,2011
2,3,201,2011
2,4,201,2011
1,3,201,2011
2,3,201,2011
4,4,201,2011
3,3,201,2011
2,3,201,2011
2,NA,201,2011
2,3,201,2011
2,2,201,2011
4,4,201,2011
2,3,201,2011
2,2,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
2,3,201,2011
3,3,201,2011
2,3,201,2011
2,2,201,2011
3,4,201,2011
3,NA,201,2011
3,3,201,2011
2,3,201,2011
2,NA,201,2011
2,4,202,2011
2,3,202,2011
1,1,202,2011
1,4,202,2011
2,3,202,2011
1,1,202,2011
1,3,202,2011
1,2,202,2011
1,2,202,2011
1,2,202,2011
1,3,202,2011
2,2,202,2011
1,2,202,2011
1,2,202,2011
2,3,202,2011
1,NA,202,2011
2,4,202,2011
1,3,202,2011
1,2,202,2011
1,2,202,2011
1,4,202,2011
1,3,202,2011
2,4,202,2011
2,3,202,2011
1,2,202,2011
1,1,202,2011
1,2,202,2011
1,3,202,2011
2,2,202,2011
2,1,202,2011
2,3,202,2011
2,3,202,2011
2,2,202,2011
2,2,202,2011
1,2,202,2011
3,4,202,2011
1,2,202,2011
3,2,202,2011
2,3,202,2011
1,2,202,2011
1,2,202,2011
1,4,202,2011
1,1,202,2011
1,2,202,2011
1,2,202,2011
1,2,202,2011
1,NA,202,2011
2,3,202,2011
1,4,202,2011
1,3,202,2011
1,3,202,2011
1,2,202,2011
2,2,202,2011
2,3,202,2011
1,3,202,2011
1,1,202,2011
4,4,202,2011
1,2,202,2011
1,2,202,2011
2,2,202,2011
4,3,202,2011
2,2,202,2011
1,2,202,2011
1,3,202,2011
2,3,202,2011
2,3,202,2011
2,4,202,2011
3,3,202,2011
4,4,202,2011
1,4,202,2011
2,3,202,2011
2,3,202,2011
2,3,202,2011
1,3,202,2011
2,2,202,2011
2,4,202,2011
2,4,202,2011
1,3,202,2011
1,2,202,2011
2,3,202,2011
2,3,202,2011
2,3,202,2011
1,2,202,2011
1,1,202,2011
2,2,202,2011
1,3,202,2011
2,4,202,2011
2,2,202,2011
1,4,202,2011
2,1,202,2011
1,2,202,2011
1,2,202,2011
1,2,202,2011
1,1,202,2011
2,2,202,2011
1,2,202,2011
1,1,202,2011
1,3,202,2011
1,1,202,2011
4,4,202,2011
2,1,202,2011
2,3,202,2011
2,3,202,2011
2,3,202,2011
1,2,202,2011
2,4,202,2011
2,3,202,2011
2,2,202,2011
1,2,202,2011
1,2,202,2011
2,1,202,2011
1,2,202,2011
2,2,202,2011
1,2,202,2011
2,2,202,2011
4,4,202,2011
1,2,202,2011
1,3,202,2011
1,1,202,2011
1,1,202,2011
2,2,202,2011
1,2,202,2011
2,3,202,2011
3,4,202,2011
2,2,202,2011
2,3,202,2011
1,2,202,2011
1,4,202,2011
2,4,202,2011
1,1,202,2011
2,3,202,2011
3,4,202,2011
1,1,202,2011
1,3,202,2011
1,1,202,2011
1,2,202,2011
1,2,202,2011
1,2,202,2011
2,2,202,2011
1,1,202,2011
1,1,202,2011
1,2,202,2011
2,2,202,2011
2,3,202,2011
1,NA,202,2011
4,4,202,2011
2,3,202,2011
1,4,202,2011
2,2,202,2011
2,4,202,2011
2,3,202,2011
3,4,202,2011
2,3,202,2011
2,3,202,2011
3,4,202,2011
4,4,202,2011
2,2,202,2011
1,3,202,2011
2,3,202,2011
1,4,202,2011
2,4,202,2011
2,3,202,2011
2,4,202,2011
2,3,202,2011
1,2,202,2011
1,2,202,2011
1,3,202,2011
2,4,202,2011
2,4,202,2011
1,1,202,2011
2,2,202,2011
2,2,202,2011
4,4,202,2011
3,4,202,2011
1,3,202,2011
1,2,202,2011
1,4,202,2011
2,4,202,2011
3,3,202,2011
2,2,202,2011
2,3,202,2011
3,3,202,2011
1,1,202,2011
3,4,202,2011
3,3,202,2011
2,4,202,2011
1,4,202,2011
3,3,202,2011
2,4,202,2011
3,4,202,2011
3,4,202,2011
2,1,202,2011
2,4,202,2011
1,4,202,2011
1,4,202,2011
2,3,202,2011
2,4,202,2011
3,4,202,2011
4,4,202,2011
4,4,202,2011
1,4,202,2011
2,4,202,2011
2,3,202,2011
2,4,202,2011
1,2,202,2011
4,4,202,2011
2,1,202,2011
3,4,202,2011
2,3,202,2011
2,3,202,2011
2,4,202,2011
2,4,202,2011
2,4,202,2011
2,3,202,2011
2,3,202,2011
2,3,202,2011
2,3,202,2011
3,4,202,2011
2,4,202,2011
2,3,202,2011
4,4,202,2011
2,2,202,2011
3,3,202,2011
3,4,202,2011
1,3,202,2011
2,4,202,2011
2,4,202,2011
2,3,202,2011
3,3,202,2011
4,4,202,2011
1,3,202,2011
3,3,202,2011
4,4,202,2011
2,3,202,2011
4,4,202,2011
4,4,202,2011
3,4,202,2011
3,2,202,2011
2,2,202,2011
3,4,202,2011
2,4,202,2011
2,2,202,2011
2,4,202,2011
3,4,202,2011
1,4,202,2011
1,4,202,2011
1,4,202,2011
2,3,202,2011
2,2,202,2011
2,3,202,2011
1,1,202,2011
2,2,202,2011
4,4,202,2011
1,4,202,2011
4,4,202,2011
2,3,202,2011
2,4,202,2011
2,2,202,2011
2,3,202,2011
2,3,202,2011
2,1,202,2011
4,1,202,2011
4,4,202,2011
4,4,202,2011
1,4,202,2011
3,4,202,2011
2,2,202,2011
2,3,202,2011
4,4,202,2011
2,3,202,2011
4,4,202,2011
4,4,202,2011
2,4,202,2011
4,4,202,2011
4,4,202,2011
2,4,202,2011
4,4,202,2011
1,4,202,2011
1,2,202,2011
1,3,202,2011
1,2,202,2011
1,1,202,2011
1,2,202,2011
1,1,202,2011
1,2,202,2011
1,4,202,2011
1,3,202,2011
